order_id,customer_id,product_id,jumlah,harga_satuan,status,waktu_beli,waktu_masuk
T01772,C008,P08,1,521550,pending,2026-03-02 11:04:15,2026-03-02 11:07:50
T01773,C039,P19,3,89000,Batal,2026-03-02 12:59:15,2026-03-02 13:00:01
T01774,C039,P08,1,549000,batal,2026-03-02 11:28:57,2026-03-02 11:43:33
T01775,C080,P15,1,245000, Bayar,2026-03-02 10:31:06,2026-03-02 10:31:32
T01776,C070,P19,3,80100,bayar,2026-03-02 09:39:49,2026-03-02 09:39:50
T01777,C030,P10,1,285000,bayar,2026-03-02 14:39:00,2026-03-02 14:39:39
T01778,C043,P13,2,288750,Bayar,2026-03-02 08:51:44,2026-03-02 08:52:28
T01779,C030,P06,1,179550, kirim ,2026-03-02 13:46:09,2026-03-02 13:46:55
T01780,C041,P01,2,28800,pending,2026-03-02 08:45:09,2026-03-02 08:45:21
T01781,C093,P02,3,70200, Bayar,2026-03-02 08:43:06,2026-03-02 08:43:28
T01782,C064,P11,1,540000,batal,2026-03-02 08:17:28,2026-03-02 08:17:31
T01783,C087,P18,1,195000,kirim,2026-03-02 08:27:02,2026-03-02 08:54:07
T01784,C080,P02,1,74100,batal,2026-03-02 08:05:18,2026-03-02 08:45:07
T01785,C028,P04,1,19950,batal,2026-03-02 08:01:38,2026-03-02 08:01:47
T01786,C079,P20,1,430000, Bayar,2026-03-02 08:51:13,2026-03-02 09:17:22
T01787,C050,P12,1,1250000,Bayar,2026-03-02 14:14:39,2026-03-02 14:14:49
T01788,C071,P19,1,75650,Bayar,2026-03-02 08:07:07,2026-03-02 08:07:33
T01789,C092,P08,2,549000, kirim ,2026-03-02 12:21:35,2026-03-02 12:22:20
T01790,C003,P10,1,213750,KIRIM,2026-03-02 13:17:19,2026-03-02 13:17:43
T01791,C045,P06,2,189000,Bayar,2026-03-02 11:02:30,2026-03-02 11:02:44
T01792,C059,P09,1,320000,bayar,2026-03-02 09:11:00,2026-03-02 09:15:08
T01793,C040,P19,0,89000,kirim,2026-03-02 14:23:38,2026-03-02 14:23:53
T01794,C082,P14,2,263500, Bayar,2026-03-02 15:38:10,2026-03-02 15:38:33
T01795,C018,P04,1,21000, Bayar,2026-03-02 08:48:16,2026-03-02 08:48:45
T01796,C070,P15,1,245000,bayar,2026-03-02 11:02:27,2026-03-02 11:03:04
T01797,C031,P14,1,310000,bayar,2026-03-02 10:50:13,2026-03-02 10:50:16
T01798,C060,P12,2,1250000,bayar,2026-03-02 11:13:10,2026-03-02 11:13:15
T01799,C001,P12,1,1062500, kirim ,2026-03-02 15:39:45,2026-03-02 15:40:31
T01800,C068,P20,2,322500,bayar,2026-03-02 14:36:15,2026-03-02 14:36:20
T01801,C069,P14,1,310000, Bayar,2026-03-02 08:58:07,2026-03-02 08:58:40
T01802,C067,P16,1,125000, Bayar,2026-03-02 09:31:27,2026-03-02 09:31:34
T01803,C078,P20,3,322500,batal,2026-03-02 15:48:37,2026-03-02 15:49:13
T01804,,P10,1,213750,batal,2026-03-02 15:53:04,2026-03-02 15:53:11
T01805,C030,P20,1,430000,batal,2026-03-02 10:40:51,2026-03-02 10:41:32
T01806,C096,P16,2,125000,bayar,2026-03-02 10:32:14,2026-03-02 10:33:01
T01807,,P12,1,1250000,kirim,2026-03-02 13:15:16,2026-03-02 13:15:29
T01808,C017,P09,2,240000,KIRIM,2026-03-02 14:30:09,2026-03-02 14:30:24
T01809,C100,P04,2,21000,Bayar,2026-03-02 10:13:05,2026-03-02 10:13:18
T01810,C008,P09,1,320000,Batal,2026-03-02 11:36:11,2026-03-02 11:36:55
T01811,C010,P19,1,89000,bayar,2026-03-02 08:52:24,2026-03-02 08:52:39
T01812,C021,P03,1,38000,bayar,2026-03-02 12:16:30,2026-03-02 12:17:09
T01812,C021,P03,1,38000,bayar,2026-03-02 12:16:30,2026-03-02 12:17:09
T01813,C009,P08,1,466650,kirim,2026-03-02 15:39:55,2026-03-02 16:04:09
T01814,C047,P07,1,238500,Bayar,2026-03-02 09:04:43,2026-03-02 09:04:44
T01815,C090,P15,1,245000,bayar,2026-03-02 14:51:18,2026-03-02 14:52:59
T01816,C098,P12,2,1187500,bayar,2026-03-02 11:17:31,2026-03-02 11:18:09
T01817,C029,P07,1,238500,bayar,2026-03-02 14:14:01,2026-03-02 14:14:51
T01818,C018,P06,1,189000,bayar,2026-03-02 12:07:44,2026-03-02 12:08:39
T01819,C095,P07,1,238500,Batal,2026-03-02 15:09:10,2026-03-02 15:09:19
T01820,C064,P17,3,165000,Bayar,2026-03-02 15:44:17,2026-03-02 15:44:20
T01821,C088,P10,1,285000,BAYAR ,2026-03-02 15:28:11,2026-03-02 15:28:54
T01822,C024,P05,2,75000,Batal,2026-03-02 14:33:18,2026-03-02 14:53:06
T01823,C031,P09,1,288000, kirim ,2026-03-02 09:50:29,2026-03-02 10:06:04
T01824,C050,P12,2,1187500,KIRIM,2026-03-02 14:32:32,2026-03-02 14:33:02
T01825,C093,P19,2,80100,batal,2026-03-02 14:28:54,2026-03-02 14:43:30
T01826,C050,P12,3,1062500,bayar,2026-03-02 13:08:11,2026-03-02 13:09:06
T01827,C069,P05,1,75000, Bayar,2026-03-02 08:43:11,2026-03-02 08:43:30
T01828,C052,P10,1,256500, Bayar,2026-03-02 12:37:27,2026-03-02 12:37:49
T01829,C036,P15,1,220500,bayar,2026-03-02 09:39:14,2026-03-02 09:39:30
T01830,C075,P10,1,285000,KIRIM,2026-03-02 08:28:44,2026-03-02 09:07:46
T01831,C073,P11,1,540000,BAYAR ,2026-03-02 10:48:43,2026-03-02 10:49:35
T01832,C064,P01,3,28800,kirim,2026-03-02 08:16:22,2026-03-02 08:17:06
T01833,C072,P12,1,1250000,batal,2026-03-02 14:38:37,2026-03-02 14:38:43
T01834,C065,P09,2,304000,Batal,2026-03-02 14:43:39,2026-03-02 14:52:02
T01835,C021,P16,2,125000, kirim ,2026-03-02 08:26:32,2026-03-02 08:26:45
T01836,C074,P05,1,67500,Bayar,2026-03-02 10:01:32,2026-03-02 10:10:25
T01837,C098,P04,1,18900,kirim,2026-03-02 10:32:11,2026-03-02 10:44:12
T01838,,P03,1,38000,bayar,2026-03-02 08:13:25,2026-03-02 08:20:41
T01839,C060,P06,1,189000,bayar,2026-03-02 14:38:23,2026-03-02 14:38:43
T01840,C028,P08,2,549000,KIRIM,2026-03-02 13:13:17,2026-03-02 13:13:25
T01841,C091,P07,1,225250,BAYAR ,2026-03-02 09:06:25,2026-03-02 09:07:05
T01841,C091,P07,1,225250,BAYAR ,2026-03-02 09:06:25,2026-03-02 09:07:05
T01842,C032,P06,1,170100, Bayar,2026-03-02 13:14:21,2026-03-02 13:15:16
T01843,C099,P07,2,265000, kirim ,2026-03-02 10:08:08,2026-03-02 10:08:18
T01844,C061,P20,1,430000, Bayar,2026-03-02 13:32:00,2026-03-02 13:32:19
T01845,C012,P14,2,232500,bayar,2026-03-02 08:47:34,2026-03-02 08:47:37
T01846,C021,P16,0,125000,Bayar,2026-03-02 15:10:18,2026-03-02 15:38:20
T01847,C071,P05,1,75000, kirim ,2026-03-02 11:36:30,2026-03-02 11:37:12
T01848,C100,P14,1,310000,KIRIM,2026-03-02 14:26:21,2026-03-02 14:26:56
T01849,C020,P05,1,75000,batal,2026-03-02 09:54:35,2026-03-02 10:13:16
T01850,C086,P10,2,285000,BAYAR ,2026-03-02 10:18:35,2026-03-02 11:00:23
T01851,C044,P13,1,385000,Batal,2026-03-02 08:31:13,2026-03-02 08:32:06
T01852,C015,P16,1,118750,KIRIM,2026-03-02 15:52:07,2026-03-02 15:52:12
T01853,C030,P04,2,19950,kirim,2026-03-02 15:32:01,2026-03-02 15:32:33
T01854,C052,P01,1,30400,Bayar,2026-03-02 14:00:26,2026-03-02 14:01:16
T01855,C036,P16,2,125000, Bayar,2026-03-02 13:58:43,2026-03-02 13:58:48
T01856,C093,P06,1,189000, Bayar,2026-03-02 13:41:59,2026-03-02 13:42:23
T01857,C028,P19,1,66750,Bayar,2026-03-02 14:06:11,2026-03-02 14:06:58
T01858,C022,P16,1,125000,bayar,2026-03-02 15:18:46,2026-03-02 15:18:55
T01859,C040,P16,1,125000,BAYAR ,2026-03-02 08:52:28,2026-03-02 08:53:11
T01860,C052,P20,1,322500,kirim,2026-03-02 11:40:22,2026-03-02 11:40:59
T01861,C024,P16,1,106250,batal,2026-03-02 10:06:20,2026-03-02 10:06:59
T01862,C054,P19,1,89000, kirim ,2026-03-02 12:49:40,2026-03-02 12:50:11
T01863,C049,P10,1,285000,kirim,2026-03-02 09:50:52,2026-03-02 09:50:58
T01864,C006,P19,1,89000, Bayar,2026-03-02 13:47:51,2026-03-02 13:48:06
T01865,C059,P16,0,118750,Bayar,2026-03-02 15:21:01,2026-03-02 15:21:20
T01865,C059,P16,0,118750,Bayar,2026-03-02 15:21:01,2026-03-02 15:21:20
T01866,C086,P14,2,232500,Bayar,2026-03-02 13:06:31,2026-03-02 13:06:51
T01867,C026,P15,1,220500,Bayar,2026-03-02 10:49:02,2026-03-02 10:51:33
T01868,C090,P11,1,720000,bayar,2026-03-02 08:18:02,2026-03-02 08:18:18
T01869,C057,P09,1,288000,batal,2026-03-02 13:08:35,2026-03-02 13:08:47
T01870,C093,P11,1,648000, Bayar,2026-03-02 09:52:26,2026-03-02 09:52:50
T01871,C011,P15,2,232750, Bayar,2026-03-02 11:45:50,2026-03-02 11:46:18
T01872,C043,P10,2,270750,BAYAR ,2026-03-02 11:46:04,2026-03-02 11:46:20
T01873,C073,P03,3,38000,BAYAR ,2026-03-02 15:12:22,2026-03-02 15:23:48
T01874,C035,P09,2,304000,bayar,2026-03-02 10:30:37,2026-03-02 10:30:56
T01875,C065,P18,1,146250,BAYAR ,2026-03-02 09:33:34,2026-03-02 09:33:38
T01876,C035,P18,1,195000,bayar,2026-03-02 13:50:54,2026-03-02 13:51:28
T01877,C062,P19,2,66750, Bayar,2026-03-02 12:03:19,2026-03-02 12:04:04
T01878,C048,P12,0,1250000,kirim,2026-03-02 09:45:14,2026-03-02 09:46:00
T01879,C009,P09,1,320000,bayar,2026-03-02 13:09:29,2026-03-02 13:09:49
T01880,C060,P12,1,1062500, Bayar,2026-03-02 08:58:14,2026-03-02 08:58:22
T01881,C061,P07,3,225250,kirim,2026-03-02 11:00:38,2026-03-02 11:01:19
T01882,C034,P03,1,32300,Bayar,2026-03-02 10:22:35,2026-03-02 10:23:11
T01883,C024,P18,1,165750,BAYAR ,2026-03-02 13:00:46,2026-03-02 13:01:00
T01884,,P02,1,78000,bayar,2026-03-02 15:48:34,2026-03-02 15:48:54
T01885,C085,P19,1,89000,kirim,2026-03-02 11:47:01,2026-03-02 11:47:46
T01886,C036,P11,1,720000,BAYAR ,2026-03-02 14:28:10,2026-03-02 14:28:20
T01887,C025,P16,3,118750,BAYAR ,2026-03-02 11:59:17,2026-03-02 12:01:22
T01888,C007,P08,1,521550,Bayar,2026-03-02 12:53:02,2026-03-02 12:53:56
T01889,C026,P11,0,720000,BAYAR ,2026-03-02 14:38:35,2026-03-02 14:52:31
T01890,C002,P13,1,385000,BAYAR ,2026-03-02 13:13:16,2026-03-02 13:50:37
T01891,C059,P03,1,38000,Batal,2026-03-02 14:40:53,2026-03-02 14:41:36
T01892,C032,P16,2,125000,kirim,2026-03-02 13:32:57,2026-03-02 13:33:46
T01893,C095,P02,1,74100,Batal,2026-03-02 08:42:43,2026-03-02 09:00:40
T01893,C095,P02,1,74100,Batal,2026-03-02 08:42:43,2026-03-02 09:00:40
T01894,C017,P09,1,240000,bayar,2026-03-02 14:31:26,2026-03-02 14:45:57
T01895,C085,P01,2,30400,batal,2026-03-02 08:49:37,2026-03-02 08:49:48
T01896,C100,P14,3,232500,Bayar,2026-03-02 15:34:00,2026-03-02 15:34:35
T01897,C024,P04,3,21000,Batal,2026-03-02 13:39:51,2026-03-02 13:40:30
T01898,C061,P18,1,175500, kirim ,2026-03-02 15:56:26,2026-03-02 16:00:03
T01899,C089,P05,1,63750,Batal,2026-03-02 10:52:56,2026-03-02 10:53:48
T01900,C074,P05,2,75000,BAYAR ,2026-03-02 10:15:06,2026-03-02 10:15:47
T01901,C090,P02,1,66300,bayar,2026-03-02 09:05:06,2026-03-02 09:05:39
T01902,C005,P03,2,38000,BAYAR ,2026-03-02 12:08:10,2026-03-02 12:17:26
T01903,C041,P20,2,430000,Bayar,2026-03-02 13:37:06,2026-03-02 13:37:29
T01904,C059,P16,1,125000, Bayar,2026-03-02 11:31:47,2026-03-02 11:32:03
T01905,C034,P04,1,17850,BAYAR ,2026-03-02 11:25:10,2026-03-02 11:25:54
T01906,C038,P01,1,24000,bayar,2026-03-02 14:18:07,2026-03-02 14:18:20
T01907,C060,P16,1,125000,bayar,2026-03-02 12:37:44,2026-03-02 12:38:06
T01908,C099,P13,2,385000,Bayar,2026-03-02 14:58:18,2026-03-02 14:58:41
T01909,C077,P06,2,160650,BAYAR ,2026-03-02 11:36:57,2026-03-02 11:37:40
T01910,C046,P16,1,125000,Bayar,2026-03-02 12:18:57,2026-03-02 12:19:08
T01911,C084,P18,1,195000,BAYAR ,2026-03-02 08:45:43,2026-03-02 08:46:22
T01912,C006,P11,1,648000, Bayar,2026-03-02 15:52:14,2026-03-02 16:20:21
T01913,C020,P13,1,385000, kirim ,2026-03-02 10:07:01,2026-03-02 10:07:31
T01914,C034,P06,1,189000, Bayar,2026-03-02 08:23:20,2026-03-02 08:23:25
T01915,C006,P04,1,21000, kirim ,2026-03-02 10:01:48,2026-03-02 10:02:37
T01916,C023,P03,2,34200,Batal,2026-03-02 09:36:32,2026-03-02 09:39:08
T01917,C070,P04,1,15750,KIRIM,2026-03-02 14:28:25,2026-03-02 14:28:35
T01917,C070,P04,1,15750,KIRIM,2026-03-02 14:28:25,2026-03-02 14:28:35
T01918,C008,P19,1,84550,BAYAR ,2026-03-02 08:59:55,2026-03-02 09:00:12
T01919,C064,P02,1,58500,batal,2026-03-02 15:13:57,2026-03-02 15:14:34
T01920,C100,P13,2,327250, kirim ,2026-03-02 13:48:19,2026-03-02 13:48:45
T01921,C019,P06,0,189000,batal,2026-03-02 09:01:03,2026-03-02 09:01:49
T01922,C015,P06,1,141750, kirim ,2026-03-02 13:34:05,2026-03-02 13:34:19
T01923,C098,P04,1,19950,bayar,2026-03-02 08:49:10,2026-03-02 08:49:50
T01924,C056,P07,1,265000,BAYAR ,2026-03-02 09:00:33,2026-03-02 09:00:35
T01925,C070,P12,1,1250000,bayar,2026-03-02 09:47:25,2026-03-02 09:48:00
T01926,C071,P06,2,170100,batal,2026-03-02 10:27:32,2026-03-02 10:28:06
T01927,C008,P20,1,365500, kirim ,2026-03-02 09:33:20,2026-03-02 09:33:57
T01928,C023,P15,2,245000, kirim ,2026-03-02 14:53:01,2026-03-02 14:53:17
T01929,C011,P07,1,265000,Batal,2026-03-02 09:57:08,2026-03-02 09:57:35
T01930,C010,P08,1,549000,BAYAR ,2026-03-02 11:57:03,2026-03-02 11:57:53
T01931,C029,P05,1,75000,Bayar,2026-03-02 08:54:08,2026-03-02 08:55:03
T01932,C095,P03,3,38000,Batal,2026-03-02 12:48:33,2026-03-02 12:49:19
T01933,C093,P13,1,385000,kirim,2026-03-02 08:51:52,2026-03-02 08:52:20
T01934,C099,P17,1,165000,Bayar,2026-03-02 08:54:51,2026-03-02 09:09:43
T01935,C076,P04,1,21000, Bayar,2026-03-02 12:11:34,2026-03-02 12:24:25
T01936,C049,P01,1,27200, kirim ,2026-03-02 14:31:08,2026-03-02 14:31:18
T01937,C027,P12,1,1250000, Bayar,2026-03-02 13:13:53,2026-03-02 13:14:02
T01938,C039,P14,2,310000,Bayar,2026-03-02 13:43:07,2026-03-02 13:43:56
T01939,C057,P20,0,365500,Bayar,2026-03-02 11:45:00,2026-03-02 11:45:20
T01940,C072,P20,1,408500,Bayar,2026-03-02 12:09:44,2026-03-02 12:10:28
T01941,C015,P07,1,265000,KIRIM,2026-03-02 15:18:23,2026-03-02 15:18:56
T01942,C069,P11,1,612000, Bayar,2026-03-02 09:52:38,2026-03-02 09:53:16
T01943,C085,P09,1,272000,bayar,2026-03-02 10:38:23,2026-03-02 10:39:14
T01944,C052,P02,1,78000,bayar,2026-03-02 09:29:34,2026-03-02 09:30:04
T01945,C029,P18,1,195000,bayar,2026-03-02 15:35:14,2026-03-02 15:35:48
T01946,C034,P18,2,195000, kirim ,2026-03-02 13:00:57,2026-03-02 13:01:36
T01947,C002,P08,1,549000,kirim,2026-03-02 08:07:57,2026-03-02 08:08:26
T01948,C083,P13,1,346500,Bayar,2026-03-02 08:55:36,2026-03-02 08:56:26
T01949,C038,P19,1,89000, kirim ,2026-03-02 09:44:37,2026-03-02 09:45:12
T01950,C083,P01,2,32000,bayar,2026-03-02 13:56:58,2026-03-02 13:57:29
T01951,C038,P12,1,1187500,BAYAR ,2026-03-02 14:15:42,2026-03-02 14:15:57
T01952,C072,P13,2,327250,Batal,2026-03-02 12:24:18,2026-03-02 12:24:40
T01953,C045,P13,1,327250,Bayar,2026-03-02 09:17:25,2026-03-02 09:17:34
T01954,C002,P06,1,189000, Bayar,2026-03-02 09:40:37,2026-03-02 09:58:42
T01954,C002,P06,1,189000, Bayar,2026-03-02 09:40:37,2026-03-02 09:58:42
T01955,C037,P16,1,112500, Bayar,2026-03-02 10:47:49,2026-03-02 10:48:14
T01956,C069,P11,1,720000,KIRIM,2026-03-02 09:33:14,2026-03-02 09:34:07
T01957,C090,P10,2,285000,bayar,2026-03-02 11:01:52,2026-03-02 11:02:06
T01958,C100,P06,1,189000,Batal,2026-03-02 08:49:55,2026-03-02 09:06:04
T01959,C045,P09,1,288000, Bayar,2026-03-02 12:52:45,2026-03-02 12:53:32
T01960,C041,P10,1,285000, Bayar,2026-03-02 09:33:00,2026-03-02 09:33:23
T01961,C082,P15,1,232750,bayar,2026-03-02 08:36:21,2026-03-02 08:36:25
T01962,C046,P09,2,304000,KIRIM,2026-03-02 12:17:33,2026-03-02 12:17:57
T01963,C046,P10,1,213750,BAYAR ,2026-03-02 09:01:14,2026-03-02 09:02:09
T01964,C069,P20,1,430000,bayar,2026-03-02 09:50:57,2026-03-02 09:51:12
T01965,C077,P03,3,32300,kirim,2026-03-02 14:15:56,2026-03-02 14:16:49
T01966,C023,P06,1,141750,pending,2026-03-02 15:23:30,2026-03-02 15:25:39
T01967,C053,P03,1,38000,KIRIM,2026-03-02 10:51:11,2026-03-02 10:51:40
T01968,C046,P17,1,123750,kirim,2026-03-02 08:27:18,2026-03-02 08:27:55
T01969,C021,P16,1,106250, kirim ,2026-03-02 08:47:51,2026-03-02 08:48:20
T01970,C074,P08,1,466650,Bayar,2026-03-02 09:54:38,2026-03-02 09:54:47
T01971,C089,P02,1,78000, kirim ,2026-03-02 13:32:55,2026-03-02 13:33:33
T01972,C088,P08,2,549000,kirim,2026-03-02 13:15:21,2026-03-02 13:15:36
T01973,C038,P14,1,294500,Bayar,2026-03-02 14:02:23,2026-03-02 14:02:42
T01974,C043,P18,1,175500,batal,2026-03-02 15:58:52,2026-03-02 15:59:42
T01975,C075,P19,1,89000,BAYAR ,2026-03-02 08:28:02,2026-03-02 08:28:07
T01976,C043,P20,2,408500, Bayar,2026-03-02 15:49:36,2026-03-02 15:49:42
T01977,C021,P09,1,272000,bayar,2026-03-02 15:14:04,2026-03-02 15:22:19
T01978,C069,P01,1,32000, kirim ,2026-03-02 09:54:38,2026-03-02 09:55:00
T01979,C044,P16,1,125000,batal,2026-03-02 15:35:38,2026-03-02 15:35:56
T01980,C055,P19,3,89000,BAYAR ,2026-03-02 08:25:39,2026-03-02 08:25:49
T01981,C093,P11,1,720000, Bayar,2026-03-02 14:46:36,2026-03-02 14:47:25
T01982,C075,P01,1,32000,BAYAR ,2026-03-02 14:47:29,2026-03-02 14:47:37
T01983,C032,P10,2,285000,bayar,2026-03-02 09:13:24,2026-03-02 09:13:45
T01984,C006,P18,1,195000,kirim,2026-03-02 15:15:35,2026-03-02 15:16:08
T01985,C068,P07,1,225250,Batal,2026-03-02 11:38:42,2026-03-02 11:39:04
T01986,C073,P07,1,238500,BAYAR ,2026-03-02 14:16:56,2026-03-02 14:17:43
T01987,C097,P01,2,27200,batal,2026-03-02 13:42:13,2026-03-02 13:42:34
T01988,C050,P15,2,245000,Bayar,2026-03-02 14:03:32,2026-03-02 14:04:14
T01989,C087,P04,1,21000,BAYAR ,2026-03-02 08:55:18,2026-03-02 08:55:34
T01990,C099,P01,1,27200,bayar,2026-03-02 15:47:05,2026-03-02 15:47:44
T01991,C009,P06,0,160650,bayar,2026-03-02 12:44:39,2026-03-02 12:45:31
T01992,C082,P15,2,208250, Bayar,2026-03-02 10:56:34,2026-03-02 10:56:48
T01993,C018,P04,1,21000,bayar,2026-03-02 08:20:27,2026-03-02 08:21:03
T01994,C014,P07,1,251750, Bayar,2026-03-02 11:50:35,2026-03-02 11:51:30
T01995,C003,P19,1,89000,Bayar,2026-03-02 10:05:33,2026-03-02 10:06:24
T01996,C023,P20,1,408500,Bayar,2026-03-02 13:42:15,2026-03-02 13:57:18
T01997,C099,P12,1,937500,kirim,2026-03-02 09:01:06,2026-03-02 09:06:08
T01998,C072,P09,3,320000,KIRIM,2026-03-02 09:47:20,2026-03-02 09:47:48
T01999,C098,P02,1,78000,Bayar,2026-03-02 09:50:55,2026-03-02 09:51:09
T02000,C001,P01,1,352000,bayar,2026-03-02 12:39:36,2026-03-02 12:39:51
